Country,Date,Time,Year,Site,Cluster,Plot,Latitude,Longitude,Altitude,Accuracy,Photo,SlopeDn,SlopeUp,MajLform,LformDes,PosTopoSeq,ArtSurface,VegCovLT40,PlotFlood,PlotCultMgd,Trees,Shrubs,Graminoids,Forbs,VegOther,Broadleaf,Needleleaf,Evergreen,Deciduous,WdCovRate1,WdCovRate2,WdCovRate3,WdCovRate4,HerbCovRate1,HerbCovRate2,HerbCovRate3,HerbCovRate4,HerbHeight,HerbAnnual,VegStrataDescr,SameLanduse90,LandOwnership,UseFoodBeverage,UseForage,UseTimberFuelwood,UseOther,LandUseHistory,RockCover1,RockCover2,RockCover3,RockCover4,Erosion1,Erosion2,Erosion3,Erosion4,SoilConservation,SWCStructures,SWCDescr,AugDepth1,AugDepth2,AugDepth3,AugDepth4,ShSuPlDe1,ShSuPlDe2,ShSuPlDe3,ShSuPlDe4,TrSuPlDe1,TrSuPlDe2,TrSuPlDe3,TrSuPlDe4,VegStructure,VegStructureOtherDescr,ImpactTreeCutting,ImpactAgric,ImpactGrazing,ImpactFire,ImpactUrban,ImpactIndustry,ImpactErosion,ImpactAlienVeg,ImpactCollecting,ImpactOther,ImpactOtherDescr,Notes,KEY,notes1,notes2,dom_landuse,other_landuse,rangel_data
Eswatini,"Sep 14, 2020",3:21:00 AM,2020,Hosea,12,8,-27.1278,31.4933,551.3,4,media/1600071699941.jpg,5,3,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,3,3,3,3,3,3,3,3,03to30,yes,The are a few trees and shrubs in subplot 1 and 2 with grasses low lying averaging 0.3-3.0m height.,yes,communal,yes,yes,no,,Virgin land,over40,over40,over40,over40,rill,rill,rill,rill,,0,none,15,18,20,20,1,1,1,0,1,0,0,0,wooded_grassland,,1,0,1,0,0,0,0,1,0,,,,TKFNB9CRJQ7VELKL7OQNMMLR5,CM: 0-20(18),,pasture_rangeland,,yes
Eswatini,"Sep 14, 2020",2:7:00 AM,2020,Hosea,12,9,-27.1318,31.4908,506.5,3,media/1600067305042.jpg,11,3,sloping,medium_gradient_hill,midslope,,no,no,no,no,no,yes,yes,,yes,no,no,yes,2,2,2,2,3,3,3,3,03to08,yes,Maize is grow. Plot has maize stalks and other herbaceous plants.,yes,communal,no,yes,no,,"Plot  has been cultivated for over 20 years, organic fertilizer is applied.",under5,under5,under5,under5,sheet,sheet,sheet,sheet,,1,struc veg,35,30,25,30,0,0,0,0,0,0,0,0,cropland,,0,3,2,0,0,0,0,0,0,,,,KHTQM00GSICG2H3835HTXZI3B,Cm: 20-50(30),,pasture_rangeland,,no
Eswatini,"Sep 9, 2020",5:7:00 AM,2020,Hosea,13,1,-27.1874,31.5156,511.7,5,media/1599646089479.jpg,3,1,sloping,low_gradient_mountain,midslope,,no,no,no,no,yes,no,no,no,yes,no,no,yes,4,4,4,4,3,3,3,3,003to03,yes,Plot is dominated by Dichrostachys cinerea shrubs,no,communal,no,no,no,no,Virgin lands,over40,over40,over40,over40,sheet,sheet,sheet,sheet,,0,none,20,18,15,20,5,4,2,4,0,0,0,0,shrubland,,0,0,1,0,0,0,1,1,0,0,,,uuid:d1e32944-2d9e-4217-bf5f-b47e1bde3691,CM =20 infiltration done,,other,,no
Eswatini,"Sep 9, 2020",4:53:00 AM,2020,Hosea,13,10,-27.1887,31.5139,501.5,5,media/1599645242727.jpg,4,2,sloping,low_gradient_hill,midslope,,no,no,no,yes,yes,yes,no,no,yes,no,yes,yes,4,4,5,5,3,3,4,3,003to03,yes,"This plot is densely populated by various tree species, shrubs and shrublets",yes,communal,no,yes,yes,no,Virgin land,over40,over40,over40,over40,sheet,rill,sheet,sheet,,0,none,18,15,20,20,3,2,3,1,3,4,3,3,bushland,,0,0,0,0,0,0,2,2,0,0,,,uuid:37e5215b-327b-4245-aef2-c259d2c78ff2,CM=20,,other,,no
Eswatini,"Oct 19, 2020",5:4:00 AM,2020,Hosea,13,11,-27.1914,31.5167,486.8,5,media/1603101929973.jpg,7,4,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,no,yes,no,yes,2,3,3,3,2,2,2,2,03to30,yes,This plot consists of mixture of trees and shrubs. Grass averaging 0.3-3.0m with bare parches due to overgrazing.,yes,communal,no,yes,no,,This is a virgin land.,5-40,5-40,5-40,5-40,sheet,sheet,sheet,sheet,,0,none,20,20,20,20,1,2,1,0,4,3,3,0,wooded_grassland,,2,0,2,0,0,0,1,0,0,,,,EJ7VG0KVICE4QHDKFKBQF7LAR,CM:0-20(20),,pasture_rangeland,,no
Eswatini,"Oct 19, 2020",4:44:00 AM,2020,Hosea,13,12,-27.1899,31.5167,493,5,media/1603100691327.jpg,9,5,sloping,medium_gradient_hill,footslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,3,1,2,2,3,2,4,4,003to03,yes,This plot is a wooded grassland. The are shrubs and trees with grasses.,yes,communal,no,yes,no,,This is a virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,20,27,37,1,1,1,0,0,0,2,1,wooded_grassland,,1,0,1,0,0,0,1,1,0,,,,B7QK3NAQFDJL25SH14CPEPBYD,Cm:20-50(35),,pasture_rangeland,,no
Eswatini,"Sep 9, 2020",4:42:00 AM,2020,Hosea,13,14,-27.1874,31.5133,531.6,5,media/1599644595547.jpg,7,3,sloping,low_gradient_mountain,midslope,,no,no,no,yes,no,no,no,no,yes,no,no,yes,5,5,5,5,2,3,2,3,03to08,yes,This plot is heavily invaded by lantana camara,no,communal,no,no,no,no,This is virgin land,over40,over40,over40,over40,sheet,sheet,sheet,sheet,,0,none,18,20,15,15,0,0,0,0,0,1,0,0,other,Plot has thick lantana shrublets and a single tree,0,0,0,0,0,0,1,3,0,0,,,uuid:77dd7cd3-629a-4165-9fe1-3246f7543a8c,CM=20,,other,,no
Eswatini,"Oct 19, 2020",4:3:00 AM,2020,Hosea,13,2,-27.1885,31.5177,496.8,5,media/1603098304269.jpg,12,4,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,2,2,3,3,2,2,3,3,003to03,yes,"The plot has mostly Dichrostachys cinerea subsp. cinerea as well Dichrostachys cinerea subsp. Nyassana species of shrubs and trees. It has grasses averaging 0,03-0,3m as well have patches of bare soil.",yes,communal,yes,yes,no,,This is virgin land,5-40,5-40,5-40,5-40,sheet,sheet,sheet,sheet,,0,none,30,27,25,25,3,2,5,3,4,2,4,2,wooded_grassland,,0,0,2,0,1,0,1,0,0,,,,32ZHIGK3WLHH8U43ZOFOM6Y2T,"CM:20-50(35) 
 the is some what visible evidence of overgrazing of the Paspallum dilatatum spp  grass especially. But the is also termite infestation which could attribute to the bare patches of soil as well.infiltration was measured in these plot.",,pasture_rangeland,,no
Eswatini,"Sep 9, 2020",5:14:00 AM,2020,Hosea,13,3,-27.1862,31.5165,511.8,5,media/1599646472448.jpg,5,2,sloping,low_gradient_mountain,midslope,,yes,no,yes,no,no,no,no,no,no,no,no,no,0,0,0,0,1,1,1,1,003to03,yes,No trees and shrubs,no,communal,yes,no,no,no,This is a maize field. No rotation  and intercropping .,over40,over40,over40,over40,sheet,sheet,sheet,sheet,,2,none,20,20,20,20,0,0,0,0,0,0,0,0,cropland,,0,2,1,0,1,0,1,0,0,0,,,uuid:99a66240-dbf6-4d04-8cb7-2b4d7877baea,CM=20,,annual_crop,,no
Eswatini,"Sep 9, 2020",5:21:00 AM,2020,Hosea,13,5,-27.1844,31.5168,503.8,5,media/1599646957152.jpg,4,1,sloping,low_gradient_mountain,midslope,,yes,no,yes,no,no,no,no,no,no,no,no,no,0,0,0,0,1,1,2,3,03to08,yes,No trees and shrubs in this plot,no,communal,yes,no,no,no,This land is a maize field. No  intercropping and rotation done,over40,over40,over40,over40,sheet,sheet,sheet,sheet,,2,struc,20,20,20,20,0,0,0,0,0,0,0,0,cropland,,0,2,1,0,0,0,1,0,0,0,,,uuid:5355772f-1818-4975-b898-1537137cc424,CM=20,,annual_crop,,no
Eswatini,"Oct 19, 2020",5:9:00 AM,2020,Hosea,13,6,-27.1922,31.5163,483.6,5,media/1603102212131.jpg,6,2,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,2,2,2,2,2,2,2,2,03to30,yes,"This plot consists of mostly shrublets, few shrubs and countable trees.The is a pathway crossing subplot 1,3and4 in a curve way,thus making a visible erosion. The are  rocks all over the plot and low lying grasses in subplot 2.",yes,communal,yes,yes,no,,This is a virgin land.,5-40,5-40,5-40,5-40,rill,sheet,rill,rill,,0,none,18,20,17,19,2,3,3,3,0,4,0,2,shrubland,,1,0,2,0,2,0,2,0,0,,,,JZJ1W7WQVZSIHP3T2LPSXJ118,CM:0-20(20),,pasture_rangeland,,no
Eswatini,"Oct 19, 2020",4:24:00 AM,2020,Hosea,13,8,-27.1892,31.5191,485.2,5,media/1603099535360.jpg,12,4,sloping,medium_gradient_hill,midslope,,no,no,no,no,no,yes,yes,,yes,yes,yes,yes,3,3,3,3,2,2,2,3,003to03,yes,"This plot is characterized of shrublets dotted all over the plot. No shrubs,no trees.very few grass and other herbaceous plants.",yes,communal,no,yes,no,,This is a virgin land.,5-40,5-40,5-40,5-40,rill,rill,rill,rill,,0,none,40,20,15,25,0,0,0,0,0,0,0,0,wooded_grassland,,1,0,1,1,0,0,1,0,0,,,,NBTW5F2KA10FDWLI11AVZ29J5,CM:20-50(45),,pasture_rangeland,,no
Eswatini,"Sep 21, 2020",4:22:00 AM,2020,Hosea,14,10,-27.167,31.523,537.2,4,media/1600680159976.jpg,26,10,steep,high_gradient_mountain,ridge_crest,,no,no,no,yes,no,yes,yes,,yes,yes,yes,yes,3,3,3,3,1,1,1,1,03to08,yes,This plot consist of trees and a lot of allophytic plants. There are no shrubs. Few grasses a dotted on all the subplots,yes,communal,no,yes,no,,This is a virgin Land,over40,over40,over40,over40,rill,none,rill,rill,,0,none,20,20,19,20,0,0,0,0,5,6,4,4,woodland,,0,0,1,0,0,0,1,0,0,,,,X8UPPZ85FO80F0JQW27AHIXMT,CM:0-20(20),,pasture_rangeland,,no
Eswatini,"Sep 21, 2020",3:36:00 AM,2020,Hosea,14,12,-27.1646,31.5244,512.4,4,media/1600677452621.jpg,12,3,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,1,2,1,1,3,3,2,2,03to08,yes,This plot has grasses averaging between 0.3-0.8m.the are aloes and shrublets.,yes,communal,no,yes,no,,This is a virgin land.,5-40,5-40,over40,over40,sheet,sheet,sheet,sheet,,0,none,25,20,37,22,0,0,2,0,1,1,0,0,wooded_grassland,,0,0,1,0,0,0,0,0,0,,,,0GY9T19X54ZK52YIG4JCGVJ3U,CM:20-50(40),,pasture_rangeland,,no
Eswatini,"Sep 3, 2020",3:16:00 AM,2020,Hosea,14,14,-27.1657,31.5175,527.5,5,media/1599121041106.jpg,11,5,sloping,mountainous_highland,midslope,,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,4,4,4,4,2,3,3,3,03to08,yes,Plot consists of closely spaced trees and shrubs. Leaf litter underneath with boulders all over plot,yes,communal,no,yes,no,no,Virgin land,over40,over40,over40,over40,rill,rill,rill,rill,,0,none,40,30,35,40,2,2,0,0,4,4,4,5,bushland,,0,0,1,0,0,0,2,2,0,0,,,uuid:57785e27-47e0-43c0-aeb6-5c4c8b936296,CM=15,,other,,no
Eswatini,"Sep 3, 2020",4:26:00 AM,2020,Hosea,14,15,-27.166,31.5211,518.1,11,media/1599125252873.jpg,12,4,sloping,mountainous_highland,midslope,,no,no,no,yes,yes,no,no,no,yes,no,no,yes,3,4,3,2,2,2,2,2,03to08,yes,Woody species are found scattered all over the plot.,yes,communal,no,yes,no,no,Virgin land,over40,over40,over40,over40,rill,rill,rill,rill,,0,none,20,20,20,20,2,3,2,0,3,4,4,4,bushland,,0,0,2,0,0,0,2,1,0,0,,,uuid:dd4d3e35-cde4-4068-96fb-e1af64e34753,CM=20,,other,,no
Eswatini,"Sep 3, 2020",4:1:00 AM,2020,Hosea,14,2,-27.1684,31.5198,488.6,8,media/1599123725921.jpg,10,4,sloping,mededium_gradient_mountain,midslope,,no,no,no,yes,no,no,yes,no,yes,no,no,yes,3,3,4,3,3,3,2,3,03to08,yes,Trees have wide spacing in between them. Boulders and rocks found underneath,yes,communal,no,yes,no,no,Virgin land,over40,over40,over40,over40,sheet,rill,rill,rill,,0,none,50,42,55,40,0,0,0,0,3,4,5,5,woodland,,0,0,1,0,0,0,2,1,0,0,,,uuid:4457bab9-68b3-4d18-89ad-8b28ce4e68a7,CM=40,,other,,no
Eswatini,"Sep 21, 2020",3:20:00 AM,2020,Hosea,14,4,-27.1642,31.5231,524.8,5,media/1600676512616.jpg,10,2,sloping,medium_gradient_hill,midslope,,yes,no,no,yes,no,no,no,,yes,no,yes,yes,0,1,0,0,1,0,0,0,003to03,no,There are 2 trees in subplot 2. Otherwise the rest of the plot lacks vegetation,yes,communal,no,no,no,,This used to be a cropland 21 years ago. Maize and pumpkin were cultivated. Crop rotation and intercropping were not practised. Fallowing was also not practise. It has now been converted into a kraal for goats and sheep.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,29,20,25,30,0,0,0,0,0,2,0,0,other,This is a goat and sheep kraal,0,0,0,0,0,0,1,0,0,,,,WHX5C4BB4BLAJM7U9SRDAXDWP,CM:20-50 (31),,other,This is a goat and sheep kraal,no
Eswatini,"Sep 3, 2020",3:33:00 AM,2020,Hosea,14,5,-27.1663,31.5184,473.3,9,media/1599122096711.jpg,11,4,sloping,high_gradient_mountain,midslope,,yes,no,no,yes,no,no,no,no,yes,no,yes,yes,4,3,3,3,2,2,2,2,03to08,yes,Trees have grown to an average height of 6 m.,yes,communal,no,no,yes,no,Virgin land,over40,over40,over40,over40,rill,rill,rill,rill,,0,none,20,20,20,20,0,0,0,0,4,6,4,4,woodland,,1,0,1,0,0,0,2,1,0,0,,,uuid:4f8e64dd-c935-4070-a41e-efa8e10865d8,CM=20,,other,,no
Eswatini,"Sep 21, 2020",2:51:00 AM,2020,Hosea,14,6,-27.1649,31.5223,517.3,5,media/1600674713854.jpg,14,1,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,no,yes,yes,yes,3,2,1,3,2,2,2,2,003to03,yes,This is a wooded grassland with shrubs of acacia and trees,yes,communal,no,yes,no,,This land was last cultivated 12 years ago. Crop rotation was practised and also intercropping. Organic fertilizer was applied,over40,over40,over40,over40,sheet,sheet,none,none,,0,none,20,18,25,20,0,0,0,0,1,1,1,1,wooded_grassland,,0,0,1,0,0,0,1,0,0,0,,,SIIT879ODKPLHX9GKFJ4V1ZSW,Cm:0-20(20),,pasture_rangeland,,no
Eswatini,"Sep 3, 2020",4:15:00 AM,2020,Hosea,14,7,-27.1672,31.5205,520.4,8,media/1599124581762.jpg,16,7,sloping,high_gradient_mountain,midslope,,no,no,no,yes,no,no,no,no,yes,no,no,yes,4,3,4,3,2,3,3,3,03to08,yes,Plot is dominated by spirostychis africana species,yes,communal,no,yes,no,no,Virgin lands,over40,over40,over40,5-40,sheet,sheet,rill,rill,,0,none,20,20,20,20,0,0,0,0,4,4,4,5,woodland,,0,0,1,0,0,0,2,1,0,0,,,uuid:0e8fad11-6d89-4627-b703-a95b59dd3904,CM=20,,other,,no
Eswatini,"Sep 21, 2020",4:0:00 AM,2020,Hosea,14,8,-27.1656,31.5223,527,5,media/1600678891535.jpg,23,6,steep,high_gradient_hill,ridge_crest,,no,no,no,yes,no,yes,yes,,yes,no,no,yes,1,2,2,2,1,1,1,1,003to03,yes,"The are few trees, no shrubs, no grass due to over grazing.",yes,communal,no,yes,no,,Virgin land,over40,over40,over40,over40,sheet,sheet,sheet,sheet,,0,none,23,10,20,22,0,0,0,0,2,3,2,2,bushland,,1,0,2,0,0,0,1,1,1,,,,4J8EK32G9RZC15O91H5G9OUDV,CM: 0-20(18),,pasture_rangeland,,no
Eswatini,"Sep 9, 2020",5:13:00 AM,2020,Hosea,15,1,-27.1423,31.5172,539.1,5,media/1599646442186.jpg,14,2,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,4,4,3,3,3,3,3,3,03to08,yes,"The plot consists mainly of Lantana camara, trees and low lying grasses.",yes,communal,yes,yes,yes,,This is virgin land,under5,under5,under5,under5,rill,rill,sheet,sheet,,0,none,24,20,20,20,5,5,4,5,5,6,7,4,bushland,,0,0,1,0,1,0,1,2,1,,,,RZDOG6WNEZYTAKAZ2KGAXR3HA,CM:0-20 (20),,pasture_rangeland,,no
Eswatini,"Sep 9, 2020",4:10:00 AM,2020,Hosea,15,10,-27.1401,31.5201,552.9,5,media/1599642651325.jpg,11,4,sloping,medium_gradient_hill,midslope,,no,no,no,no,no,yes,yes,,yes,yes,no,yes,2,2,2,2,0,0,1,1,03to08,yes,This plot consists of shrublets and grasses averaging 0.3-0.8m height.,yes,communal,no,yes,no,,"It a virgin land . the is a road cutting across the plot , passing subplot 2 and 3.",under5,under5,under5,under5,none,rill,rill,none,,0,none,57,43,67,67,0,0,0,0,0,0,0,0,grassland,,0,0,1,0,2,0,2,0,0,,,,AMTNCNH6LCNJZLGEB3F1UZ9NE,CM: 50-80(60),,pasture_rangeland,,yes
Eswatini,"Sep 9, 2020",4:51:00 AM,2020,Hosea,15,13,-27.1406,31.5181,558,4,media/1599645118314.jpg,12,1,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,4,4,4,4,2,2,4,3,003to03,yes,Plot is mostly dominated by Lantana camara shrublets. Few shrubs and trees dotted all over.,yes,communal,no,yes,no,,Virgin land.,5-40,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,25,25,20,20,2,2,1,1,1,1,0,1,wooded_grassland,,1,1,1,0,0,0,1,2,0,,,,2228M3KVSBCN3CQ4DJ5U412M9,"Cm: 20-50(30) Very few grass, mostly bare patches hence range was not done.",,pasture_rangeland,,no
Eswatini,"Sep 16, 2020",3:8:00 AM,2020,Hosea,15,2,-27.1436,31.5122,514.7,9,media/1600243728903.jpg,7,3,sloping,low_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,no,yes,4,5,4,4,5,5,5,5,03to08,yes,Plot has grass cover all over. It is dominated by alien species,yes,communal,no,no,no,no,Virgin land,5-40,5-40,over40,over40,none,none,sheet,sheet,,0,none,18,15,20,15,4,4,4,5,3,1,3,2,shrubland,,1,0,0,1,0,0,1,2,0,0,,,uuid:f9c28c48-860f-40db-83e3-593baad4b6f9,CM=20,,other,,no
Eswatini,"Sep 16, 2020",2:45:00 AM,2020,Hosea,15,4,-27.1481,31.5127,553.5,6,media/1600242369133.jpg,3,2,level,low_gradient_mountain,footslope,,no,yes,no,no,no,no,yes,no,no,no,no,no,1,0,0,0,5,5,5,5,03to08,yes,There are no trees ans shrubs,no,communal,no,yes,no,no,This was a cropland but has been abandoned,over40,5-40,5-40,5-40,sheet,sheet,sheet,sheet,,0,none,20,18,17,15,0,0,0,0,0,0,0,0,grassland,,1,0,1,0,0,0,0,0,0,0,,,uuid:be64f649-42b2-4f2e-afe6-d50cdd439281,CM=20,,pasture_rangeland,,yes
Eswatini,"Sep 9, 2020",4:30:00 AM,2020,Hosea,15,5,-27.1404,31.5194,549.8,5,media/1599643855471.jpg,12,2,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,yes,yes,,no,no,no,no,1,1,4,1,3,4,4,4,03to08,yes,This plot is a cropland covered with grasses averaging between 0.3-0.8M,yes,communal,yes,yes,no,,"This plot has been used for cultivating maize about two years ago. Fallowing has been practiced. No crop rotation, no intercropping that is being practiced. Inorganic fertilizer is used",under5,under5,under5,under5,sheet,sheet,sheet,sheet,,1,struc,40,20,40,40,0,0,0,0,0,0,0,0,cropland,,0,2,1,0,0,0,1,1,0,,,,5JKJJCI3N6HDH7KAMVW9V3R9A,CM:20-50(40),,annual_crop,,no
Eswatini,"Sep 9, 2020",5:45:00 AM,2020,Hosea,15,6,-27.1435,31.5192,569.3,5,media/1599648522817.jpg,12,2,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,3,3,3,3,3,4,3,3,03to30,yes,This plot consist of a few trees with shrubs and shrublets,yes,communal,yes,yes,yes,,Virgin land,5-40,under5,5-40,5-40,sheet,sheet,sheet,none,,0,none,19,16,18,14,3,2,1,0,2,0,2,3,wooded_grassland,,1,0,1,0,0,0,1,1,1,,,,FZXXESU0WF2XCSI98QHX8WO9H,CM:0-20(20),,pasture_rangeland,,no
Eswatini,"Sep 16, 2020",3:16:00 AM,2020,Hosea,15,7,-27.1435,31.5123,513.7,6,media/1600244231781.jpg,5,1,sloping,mededium_gradient_mountain,midslope,,no,no,no,yes,yes,no,yes,no,yes,no,no,yes,5,5,5,5,4,4,4,4,03to30,yes,Area is invaded by lantana camara,yes,communal,no,no,no,no,Virgin land,over40,over40,over40,over40,none,none,none,none,,0,none,18,15,15,12,4,4,5,5,3,2,3,0,bushland,,0,0,1,0,0,0,1,3,0,0,,,uuid:0f9a1ac6-761f-44bb-8aaa-553ce0e47eca,CM=20,,other,,no
Eswatini,"Sep 16, 2020",3:22:00 AM,2020,Hosea,15,8,-27.1431,31.5132,523.9,8,media/1600244573371.jpg,6,2,sloping,mededium_gradient_mountain,midslope,,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,5,5,4,4,5,5,5,5,03to08,yes,"Trees and shrubs can be found in this area, with grass layer underneath",yes,communal,no,yes,no,no,Virgin land,over40,over40,over40,over40,none,none,none,none,,0,none,10,15,15,20,0,5,5,4,3,3,3,2,bushland,,0,0,1,0,0,0,0,0,1,0,,,uuid:f57479e4-c7a3-4811-8a07-3c1b2bb897d6,CM=18,,other,,no
Eswatini,"Sep 16, 2020",3:41:00 AM,2020,Hosea,15,9,-27.1405,31.5106,491,5,media/1600245741895.jpg,7,2,sloping,mededium_gradient_mountain,midslope,,no,no,no,no,yes,yes,yes,no,yes,no,no,yes,3,3,4,4,5,4,4,4,03to30,yes,Dichrostachys cinerea shrubs are found dominating this area,yes,communal,no,yes,no,no,Virgin land,over40,over40,over40,over40,sheet,sheet,sheet,sheet,,0,none,15,14,12,12,4,3,5,5,0,0,0,0,shrubland,,2,0,1,1,0,0,1,1,1,0,,,uuid:d3cb2a37-477e-49bd-82d7-522a3bb3ec92,CM=20,,other,,no
Eswatini,"Oct 20, 2020",5:24:00 AM,2020,Hosea,16,1,-27.1282,31.5205,455.1,5,media/1603189567003.jpg,15,3,sloping,medium_gradient_hill,footslope,,no,yes,no,yes,yes,yes,yes,,yes,yes,no,yes,2,1,3,3,1,1,1,1,03to08,yes,"The plot is having dotted grasses and few herbaceous plants. There are also shrublets, shrubs and few trees covering subplot 3 and 4",yes,communal,no,yes,yes,,Virgin land,5-40,over40,under5,under5,sheet,rill,sheet,sheet,,0,none,40,20,20,15,2,0,2,4,0,1,3,0,wooded_grassland,,2,0,1,0,0,0,2,3,0,,,,Y212SQRF0I6MEWF7RQ7TSFBID,Cm: 20-50(45),,pasture_rangeland,,no
Eswatini,"Oct 20, 2020",5:48:00 AM,2020,Hosea,16,10,-27.1273,31.5211,451.9,5,media/1603190918533.jpg,3,1,sloping,valley,bottomland,,no,yes,no,no,no,yes,yes,,no,yes,no,yes,0,0,1,2,0,1,1,1,03to30,yes,There are few grasses on the bank of a river where subplot 3&4 lies. There are also reed plants visible and shrublets,yes,communal,yes,no,no,,Virgin land,over40,over40,over40,over40,rill,rill,sheet,rill,,0,none,20,20,20,20,0,0,0,0,0,0,0,0,freshwater_aquatic,,0,0,0,0,0,0,3,0,0,,,,CPKJZ6PG5S90KFPYJ9ER2YHKY,"CM:0-20(20)

The plot falls into a perennial river",,other,River,no
Eswatini,"Sep 8, 2020",5:2:00 AM,2020,Hosea,16,11,-27.1279,31.514,457.2,5,media/1599559398655.jpg,9,4,sloping,medium_gradient_hill,midslope,,no,no,no,no,yes,no,yes,no,yes,no,no,yes,3,3,3,3,2,5,5,5,03to30,yes,Gymnospora species are found on this plot,yes,communal,no,yes,no,no,Virgin land,5-40,5-40,5-40,5-40,sheet,sheet,sheet,sheet,,0,none,50,55,60,50,3,4,2,4,0,0,0,0,shrubland,,0,0,1,0,0,0,1,1,0,0,,,uuid:136257df-c29d-4c97-ab41-cc1d5ddf26f1,CM=50,,other,,no
Eswatini,"Sep 8, 2020",4:27:00 AM,2020,Hosea,16,12,-27.1308,31.5154,439.5,14,media/1599557268982.jpg,6,2,sloping,low_gradient_mountain,midslope,,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,4,5,5,5,2,2,2,2,03to08,yes,Lantana camara has invaded this area. Other various tree species can be found closely spaced to each other. leaf litter is found underneath,yes,communal,no,yes,no,no,Virgin land,5-40,5-40,5-40,5-40,sheet,sheet,sheet,sheet,,0,none,55,60,50,57,1,0,0,0,5,5,4,4,bushland,,0,0,1,0,0,0,2,2,0,0,,,uuid:2aa4ce9d-231f-495c-a0a4-e4636e84991a,CM = 40,,other,,no
Eswatini,"Sep 8, 2020",4:41:00 AM,2020,Hosea,16,13,-27.1303,31.5139,438.8,11,media/1599558133336.jpg,4,1,sloping,low_gradient_mountain,midslope,,no,no,no,yes,yes,no,no,no,yes,no,no,yes,3,3,4,4,3,4,3,4,03to08,yes,Land is heavily invaded by lantana camara,yes,communal,no,yes,no,no,Virgin land,over40,over40,over40,over40,sheet,sheet,sheet,sheet,,0,none,50,40,55,35,2,1,0,2,3,4,3,3,bushland,,0,0,1,0,0,0,1,2,0,0,,,uuid:daeb1974-7924-4573-b997-4948097bbd57,CM=40,,other,,no
Eswatini,"Sep 8, 2020",4:56:00 AM,2020,Hosea,16,15,-27.1283,31.5161,449.2,5,media/1599559036713.jpg,5,2,sloping,low_gradient_mountain,midslope,,no,no,no,yes,yes,no,no,no,yes,no,no,yes,4,4,4,4,4,4,4,4,03to08,yes,Tree species are distributed across the plot,yes,communal,no,yes,no,no,Virgin land,5-40,5-40,5-40,5-40,sheet,sheet,sheet,sheet,,0,none,20,15,15,20,0,2,0,2,4,4,4,3,bushland,,0,0,1,0,0,0,1,1,0,0,,,uuid:77841107-b93e-48da-bce4-59fa8fb4a908,CM=20,,other,,no
Eswatini,"Oct 20, 2020",5:51:00 AM,2020,Hosea,16,2,-27.1271,31.5213,446.4,5,media/1603191142159.jpg,3,1,sloping,valley,footslope,,no,yes,no,no,yes,yes,no,,yes,yes,no,yes,0,0,1,1,1,1,3,3,03to08,yes,There are tall grasses and a few shrubs along the banks of the river,yes,communal,yes,no,no,,Virgin land,over40,over40,over40,over40,rill,rill,rill,rill,,0,none,20,20,20,20,0,0,2,0,0,0,0,0,freshwater_aquatic,,0,0,0,0,0,0,3,1,0,,,,Y63ZMR07JPJBZ7G8WGWMNJQ1Q,"CM:0-20(20)

The plot falls within a perennial river",,other,River,no
Eswatini,"Sep 8, 2020",4:51:00 AM,2020,Hosea,16,4,-27.1289,31.5151,454,5,media/1599558737503.jpg,6,2,sloping,valley,bottomland,,yes,yes,no,no,no,yes,yes,no,no,no,no,no,0,0,0,0,3,3,3,3,03to08,yes,No trees and shrubs,yes,communal,yes,yes,no,no,Plot found on a river bed. River used by the community as only water source,5-40,5-40,5-40,5-40,rill,rill,rill,rill,,0,none,70,80,75,72,0,0,0,0,0,0,0,0,freshwater_aquatic,,0,0,2,0,1,0,2,0,0,0,,,uuid:047edc26-a79c-4f2b-8405-37d696750f9f,CM=50,,other,Water point,no
